Estimator,MSE,seconds,"dataset.kwargs[""dataset""]"
DR,0.0001372808274346783,0.0009999275207519531,glass
\ensuremath{\tt OCV_{IPS}},0.0001372808274346783,0.04300236701965332,glass
\ensuremath{\tt OCV_{DR}},0.0001372808274346783,0.10699939727783203,glass
\textsc{Slope},0.0032165885080530188,0.0019981861114501953,glass
\ensuremath{\tt PAS{\text -}IF},0.0032165885080530188,7.316000461578369,glass
IPS,0.0006984297517442171,0.015999555587768555,letter
DM,0.1530494804639526,0.04099869728088379,letter
DR,0.0010782601882748548,0.035012245178222656,letter
\ensuremath{\tt OCV_{IPS}},0.0006984297517442171,0.7404999732971191,letter
\ensuremath{\tt OCV_{DR}},0.0010782601882748548,1.465855598449707,letter
\textsc{Slope},0.0010782601882748548,0.18800020217895508,letter
\ensuremath{\tt PAS{\text -}IF},0.1530494804639526,121.67405915260315,letter
IPS,4.549523587304318e-05,0.0030007362365722656,optdigits
DM,0.014720323400350864,0.017001867294311523,optdigits
DR,5.012580659031673e-05,0.010999202728271484,optdigits
\ensuremath{\tt OCV_{IPS}},4.549523587304318e-05,0.22699832916259766,optdigits
\ensuremath{\tt OCV_{DR}},5.012580659031673e-05,0.6589980125427246,optdigits
\textsc{Slope},5.012580659031673e-05,0.06900286674499512,optdigits
\ensuremath{\tt PAS{\text -}IF},0.014720323400350864,35.3909695148468,optdigits
IPS,0.0015180037366921075,0.0010004043579101562,page-blocks
DM,0.000306641991886606,0.00599980354309082,page-blocks
DR,0.0001418126985775078,0.0019986629486083984,page-blocks
\ensuremath{\tt OCV_{IPS}},0.0015180037366921075,0.10200071334838867,page-blocks
\ensuremath{\tt OCV_{DR}},0.000306641991886606,0.21265411376953125,page-blocks
\textsc{Slope},0.0001418126985775078,0.014002561569213867,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.000306641991886606,34.34290289878845,page-blocks
IPS,0.00024652717423360873,0.003999948501586914,pendigits
DM,0.04892651597923445,0.01200413703918457,pendigits
DR,7.001231860534672e-06,0.0069980621337890625,pendigits
\ensuremath{\tt OCV_{IPS}},7.001231860534672e-06,0.25699782371520996,pendigits
\ensuremath{\tt OCV_{DR}},7.001231860534672e-06,0.4939994812011719,pendigits
\textsc{Slope},7.001231860534672e-06,0.03699994087219238,pendigits
\ensuremath{\tt PAS{\text -}IF},0.04892651597923445,41.57199835777283,pendigits
IPS,0.00016669895286489504,0.0020189285278320312,satimage
DM,0.017752802853913088,0.007722139358520508,satimage
DR,0.00018263549250058152,0.00400543212890625,satimage
\ensuremath{\tt OCV_{IPS}},0.00016669895286489504,0.17099571228027344,satimage
\ensuremath{\tt OCV_{DR}},0.00018263549250058152,0.3579986095428467,satimage
\textsc{Slope},0.00018263549250058152,0.02299976348876953,satimage
\ensuremath{\tt PAS{\text -}IF},0.017752802853913088,26.389981031417847,satimage
IPS,0.003996983477554179,0.0006668567657470703,vehicle
DM,0.010085750014265385,0.0030035972595214844,vehicle
DR,0.0015927646792624878,0.0009961128234863281,vehicle
\ensuremath{\tt OCV_{IPS}},0.003996983477554179,0.06499910354614258,vehicle
\ensuremath{\tt OCV_{DR}},0.0015927646792624878,0.125,vehicle
\textsc{Slope},0.010085750014265385,0.0029840469360351562,vehicle
\ensuremath{\tt PAS{\text -}IF},0.003996983477554179,9.82283878326416,vehicle
IPS,0.0058721341463952165,0.0010018348693847656,yeast
DM,3.785764952055926e-08,0.007992982864379883,yeast
DR,0.0014844226508002574,0.0020024776458740234,yeast
\ensuremath{\tt OCV_{IPS}},0.0014844226508002574,0.11499738693237305,yeast
\ensuremath{\tt OCV_{DR}},0.0058721341463952165,0.1939997673034668,yeast
\textsc{Slope},3.785764952055926e-08,0.005999565124511719,yeast
\ensuremath{\tt PAS{\text -}IF},3.785764952055926e-08,22.79245638847351,yeast
IPS,0.0008312570356258347,0.0,ecoli
DM,0.0019935766735365663,0.0030059814453125,ecoli
DR,0.0003544884624009856,0.0009999275207519531,ecoli
\ensuremath{\tt OCV_{IPS}},0.0003544884624009856,0.05199480056762695,ecoli
\ensuremath{\tt OCV_{DR}},0.0003544884624009856,0.1344742774963379,ecoli
\textsc{Slope},0.0019935766735365663,0.0030050277709960938,ecoli
\ensuremath{\tt PAS{\text -}IF},0.0019935766735365663,10.632899284362793,ecoli
IPS,0.05813824879898094,0.0,glass
DM,0.006952089124518069,0.004003047943115234,glass
DR,0.010594939561197435,0.0,glass
\ensuremath{\tt OCV_{IPS}},0.05813824879898094,0.04699563980102539,glass
\ensuremath{\tt OCV_{DR}},0.010594939561197435,0.13399910926818848,glass
\textsc{Slope},0.006952089124518069,0.004000186920166016,glass
\ensuremath{\tt PAS{\text -}IF},0.006952089124518069,7.961115121841431,glass
IPS,3.922668768049632e-06,0.014987468719482422,letter
DM,0.15102599439535386,0.0399935245513916,letter
DR,0.0001879631977852151,0.033000946044921875,letter
\ensuremath{\tt OCV_{IPS}},3.922668768049632e-06,0.731013298034668,letter
\ensuremath{\tt OCV_{DR}},0.0001879631977852151,1.4490156173706055,letter
\textsc{Slope},0.0001879631977852151,0.17500019073486328,letter
\ensuremath{\tt PAS{\text -}IF},0.15102599439535386,117.6391749382019,letter
IPS,0.003338691251371899,0.003000497817993164,optdigits
DM,0.01505606165608186,0.017000675201416016,optdigits
DR,0.00010560673664123353,0.010999679565429688,optdigits
\ensuremath{\tt OCV_{IPS}},0.003338691251371899,0.23000001907348633,optdigits
\ensuremath{\tt OCV_{DR}},0.00010560673664123353,0.596998929977417,optdigits
\textsc{Slope},0.00010560673664123353,0.05800151824951172,optdigits
\ensuremath{\tt PAS{\text -}IF},0.01505606165608186,33.10559892654419,optdigits
IPS,4.6583482240002714e-06,0.0019958019256591797,page-blocks
DM,0.0014084601393438217,0.005999565124511719,page-blocks
DR,4.598092447210144e-05,0.0030007362365722656,page-blocks
\ensuremath{\tt OCV_{IPS}},4.6583482240002714e-06,0.10422229766845703,page-blocks
\ensuremath{\tt OCV_{DR}},4.598092447210144e-05,0.2180006504058838,page-blocks
\textsc{Slope},4.598092447210144e-05,0.013001441955566406,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.0014084601393438217,32.18072724342346,page-blocks
IPS,0.00023775531649700325,0.003999948501586914,pendigits
DM,0.04969332377874637,0.011002302169799805,pendigits
DR,1.9852521459906098e-05,0.0070002079010009766,pendigits
\ensuremath{\tt OCV_{IPS}},0.00023775531649700325,0.25499939918518066,pendigits
\ensuremath{\tt OCV_{DR}},1.9852521459906098e-05,0.5008888244628906,pendigits
\textsc{Slope},1.9852521459906098e-05,0.03600025177001953,pendigits
\ensuremath{\tt PAS{\text -}IF},0.04969332377874637,43.134459495544434,pendigits
IPS,0.0013729716139430053,0.003000497817993164,satimage
DM,0.017417265221527232,0.009000301361083984,satimage
DR,9.196753698605412e-05,0.004000663757324219,satimage
\ensuremath{\tt OCV_{IPS}},9.196753698605412e-05,0.2041170597076416,satimage
\ensuremath{\tt OCV_{DR}},9.196753698605412e-05,0.37302255630493164,satimage
\textsc{Slope},9.196753698605412e-05,0.021999597549438477,satimage
\ensuremath{\tt PAS{\text -}IF},0.017417265221527232,30.685262203216553,satimage
IPS,1.0544535126862055e-06,0.0010004043579101562,vehicle
DM,0.00874916025497417,0.0029990673065185547,vehicle
DR,1.1806971166602813e-05,0.0010001659393310547,vehicle
\ensuremath{\tt OCV_{IPS}},1.0544535126862055e-06,0.0620267391204834,vehicle
\ensuremath{\tt OCV_{DR}},1.1806971166602813e-05,0.12599968910217285,vehicle
\textsc{Slope},1.1806971166602813e-05,0.004001617431640625,vehicle
\ensuremath{\tt PAS{\text -}IF},0.00874916025497417,10.432696104049683,vehicle
IPS,0.000501688196528687,0.0010030269622802734,yeast
DM,0.005523451812847355,0.0059964656829833984,yeast
DR,0.002134697686359889,0.002000570297241211,yeast
\ensuremath{\tt OCV_{IPS}},0.002134697686359889,0.09699797630310059,yeast
\ensuremath{\tt OCV_{DR}},0.002134697686359889,0.1770009994506836,yeast
\textsc{Slope},0.005523451812847355,0.00599980354309082,yeast
\ensuremath{\tt PAS{\text -}IF},0.005523451812847355,22.660666942596436,yeast
IPS,0.024545423172222143,0.0,ecoli
DM,0.0014402782415251433,0.0039997100830078125,ecoli
DR,2.2443747709404956e-05,0.0009999275207519531,ecoli
\ensuremath{\tt OCV_{IPS}},0.024545423172222143,0.04500603675842285,ecoli
\ensuremath{\tt OCV_{DR}},0.0014402782415251433,0.1479935646057129,ecoli
\textsc{Slope},0.0014402782415251433,0.003999471664428711,ecoli
\ensuremath{\tt PAS{\text -}IF},0.0014402782415251433,10.579763889312744,ecoli
IPS,0.02879253329263389,0.0,glass
DM,0.006429642201501701,0.003997325897216797,glass
DR,0.013514412992844616,0.0010001659393310547,glass
\ensuremath{\tt OCV_{IPS}},0.02879253329263389,0.03999900817871094,glass
\ensuremath{\tt OCV_{DR}},0.006429642201501701,0.10100054740905762,glass
\textsc{Slope},0.006429642201501701,0.0029985904693603516,glass
\ensuremath{\tt PAS{\text -}IF},0.02879253329263389,7.918792724609375,glass
IPS,1.1184143261826047e-06,0.017003774642944336,letter
DM,0.14820996423762545,0.04299426078796387,letter
DR,0.0001240347964662713,0.034682273864746094,letter
\ensuremath{\tt OCV_{IPS}},1.1184143261826047e-06,0.7359979152679443,letter
\ensuremath{\tt OCV_{DR}},0.0001240347964662713,1.4570000171661377,letter
