Estimator,MSE,seconds,"dataset.kwargs[""dataset""]"
IPS,7.037890030210963e-05,0.004235744476318359,pendigits
DM,0.04774481266748377,0.010854244232177734,pendigits
DR,3.872465519296274e-06,0.008667230606079102,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,7.037890030210963e-05,0.286480188369751,pendigits
B: A + one SE rule,3.872465519296274e-06,0.1690073013305664,pendigits
C: A + theory split ratio,3.872465519296274e-06,0.5135583877563477,pendigits
D: B + C,3.872465519296274e-06,0.5241162776947021,pendigits
E: D + 100 K training/test splits,3.872465519296274e-06,4.9004833698272705,pendigits
IPS,0.0007758470527805177,0.0,satimage
DM,0.013247693004262097,0.015351295471191406,satimage
DR,2.492491863841508e-05,0.0,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,2.492491863841508e-05,0.21794867515563965,satimage
B: A + one SE rule,2.492491863841508e-05,0.12976694107055664,satimage
C: A + theory split ratio,2.492491863841508e-05,0.3644230365753174,satimage
D: B + C,2.492491863841508e-05,0.3691070079803467,satimage
E: D + 100 K training/test splits,2.492491863841508e-05,3.5592830181121826,satimage
IPS,0.00018841388081940077,0.0009999275207519531,vehicle
DM,0.0007811805080751583,0.002000093460083008,vehicle
DR,0.0012637677270646431,0.0015039443969726562,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0007811805080751583,0.0566859245300293,vehicle
B: A + one SE rule,0.0012637677270646431,0.01999974250793457,vehicle
C: A + theory split ratio,0.0012637677270646431,0.12503457069396973,vehicle
D: B + C,0.0007811805080751583,0.12310051918029785,vehicle
E: D + 100 K training/test splits,0.0012637677270646431,1.1716084480285645,vehicle
IPS,0.0006283323999275454,0.0010004043579101562,yeast
DM,0.0010419151160255666,0.007162332534790039,yeast
DR,0.00010276246337985009,0.002000093460083008,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0010419151160255666,0.12508034706115723,yeast
B: A + one SE rule,0.0010419151160255666,0.05122232437133789,yeast
C: A + theory split ratio,0.0006283323999275454,0.2805032730102539,yeast
D: B + C,0.0006283323999275454,0.28085899353027344,yeast
E: D + 100 K training/test splits,0.00010276246337985009,1.994699239730835,yeast
IPS,0.0068496223656500385,0.0,ecoli
DM,0.013775697964581545,0.0040013790130615234,ecoli
DR,0.005201528473515364,0.0009987354278564453,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.013775697964581545,0.053108930587768555,ecoli
B: A + one SE rule,0.005201528473515364,0.02015376091003418,ecoli
C: A + theory split ratio,0.005201528473515364,0.11748409271240234,ecoli
D: B + C,0.005201528473515364,0.1120755672454834,ecoli
E: D + 100 K training/test splits,0.005201528473515364,1.0612764358520508,ecoli
IPS,0.0010950193899387658,0.0009996891021728516,glass
DM,0.004311949972258763,0.0019998550415039062,glass
DR,0.008848478049688758,0.0009999275207519531,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0010950193899387658,0.040907859802246094,glass
B: A + one SE rule,0.004311949972258763,0.018421411514282227,glass
C: A + theory split ratio,0.004311949972258763,0.10397100448608398,glass
D: B + C,0.0010950193899387658,0.10283255577087402,glass
E: D + 100 K training/test splits,0.008848478049688758,1.0039653778076172,glass
IPS,0.0006744219929171215,0.014457225799560547,letter
DM,0.15343385248775568,0.04484272003173828,letter
DR,0.000925688085634433,0.03414034843444824,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.000925688085634433,1.0014703273773193,letter
B: A + one SE rule,0.000925688085634433,0.7793889045715332,letter
C: A + theory split ratio,0.000925688085634433,1.4526278972625732,letter
D: B + C,0.000925688085634433,1.4816627502441406,letter
E: D + 100 K training/test splits,0.000925688085634433,13.495251178741455,letter
IPS,0.0017063670893722794,0.0029511451721191406,optdigits
DM,0.019937975352460932,0.019242525100708008,optdigits
DR,0.001141470481882057,0.0,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.019937975352460932,0.3998908996582031,optdigits
B: A + one SE rule,0.001141470481882057,0.2885112762451172,optdigits
C: A + theory split ratio,0.001141470481882057,0.7076482772827148,optdigits
D: B + C,0.001141470481882057,0.6928200721740723,optdigits
E: D + 100 K training/test splits,0.001141470481882057,6.436964988708496,optdigits
IPS,4.3198043478092514e-05,0.0009999275207519531,page-blocks
DM,0.0004872962647444949,0.006000041961669922,page-blocks
DR,9.402319523380775e-05,0.0019998550415039062,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,4.3198043478092514e-05,0.11609292030334473,page-blocks
B: A + one SE rule,0.0004872962647444949,0.06991100311279297,page-blocks
C: A + theory split ratio,9.402319523380775e-05,0.23312854766845703,page-blocks
D: B + C,9.402319523380775e-05,0.23228764533996582,page-blocks
E: D + 100 K training/test splits,9.402319523380775e-05,2.2310314178466797,page-blocks
IPS,0.0008697488306159268,0.004000186920166016,pendigits
DM,0.04854751363524073,0.01100468635559082,pendigits
DR,2.315426617596214e-05,0.006000041961669922,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0008697488306159268,0.2602109909057617,pendigits
B: A + one SE rule,2.315426617596214e-05,0.166334867477417,pendigits
C: A + theory split ratio,2.315426617596214e-05,0.5652244091033936,pendigits
D: B + C,2.315426617596214e-05,0.5885679721832275,pendigits
E: D + 100 K training/test splits,2.315426617596214e-05,4.896694898605347,pendigits
IPS,1.6974631198674705e-05,0.0027189254760742188,satimage
DM,0.018044256619709338,0.008693933486938477,satimage
DR,6.350035968949429e-05,0.0033986568450927734,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,6.350035968949429e-05,0.1959223747253418,satimage
B: A + one SE rule,6.350035968949429e-05,0.1200401782989502,satimage
C: A + theory split ratio,6.350035968949429e-05,0.3731114864349365,satimage
D: B + C,6.350035968949429e-05,0.403261661529541,satimage
E: D + 100 K training/test splits,6.350035968949429e-05,3.5727295875549316,satimage
IPS,0.010845709924615435,0.0,vehicle
DM,0.01233213399576998,0.0019998550415039062,vehicle
DR,0.0028778672776195316,0.0010030269622802734,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.01233213399576998,0.06055021286010742,vehicle
B: A + one SE rule,0.01233213399576998,0.02099895477294922,vehicle
C: A + theory split ratio,0.0028778672776195316,0.13094520568847656,vehicle
D: B + C,0.0028778672776195316,0.12247467041015625,vehicle
E: D + 100 K training/test splits,0.0028778672776195316,1.1648924350738525,vehicle
IPS,3.181086698262845e-05,0.0009996891021728516,yeast
DM,0.002000869492937104,0.004999637603759766,yeast
DR,8.02274882063586e-05,0.0010001659393310547,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.002000869492937104,0.0897073745727539,yeast
B: A + one SE rule,8.02274882063586e-05,0.03837943077087402,yeast
C: A + theory split ratio,8.02274882063586e-05,0.19475173950195312,yeast
D: B + C,8.02274882063586e-05,0.19146370887756348,yeast
E: D + 100 K training/test splits,8.02274882063586e-05,2.05979061126709,yeast
IPS,0.0005107920967770814,0.0,ecoli
DM,0.0007624525755432894,0.0025665760040283203,ecoli
DR,0.0034387004345879857,0.0,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0005107920967770814,0.06172895431518555,ecoli
B: A + one SE rule,0.0007624525755432894,0.021516084671020508,ecoli
C: A + theory split ratio,0.0034387004345879857,0.13016986846923828,ecoli
D: B + C,0.0034387004345879857,0.13181424140930176,ecoli
E: D + 100 K training/test splits,0.0034387004345879857,1.2501757144927979,ecoli
IPS,0.0011524332807107275,0.0,glass
DM,0.027867197697919042,0.0,glass
DR,0.047805262114694436,0.0,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0011524332807107275,0.04967021942138672,glass
B: A + one SE rule,0.0011524332807107275,0.027398347854614258,glass
C: A + theory split ratio,0.0011524332807107275,0.1197812557220459,glass
D: B + C,0.0011524332807107275,0.13269639015197754,glass
E: D + 100 K training/test splits,0.0011524332807107275,1.2810289859771729,glass
IPS,1.2883907071352417e-05,0.014592647552490234,letter
DM,0.14588521073525906,0.040830373764038086,letter
DR,4.855697627862323e-06,0.03275132179260254,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,4.855697627862323e-06,0.9986600875854492,letter
B: A + one SE rule,4.855697627862323e-06,0.770235538482666,letter
C: A + theory split ratio,4.855697627862323e-06,1.4724040031433105,letter
D: B + C,4.855697627862323e-06,1.4957749843597412,letter
E: D + 100 K training/test splits,4.855697627862323e-06,13.57675051689148,letter
IPS,0.0036095554980664552,0.002488851547241211,optdigits
DM,0.01966222107170258,0.021594762802124023,optdigits
DR,0.0002714759845633827,0.013938188552856445,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.01966222107170258,0.41101670265197754,optdigits
B: A + one SE rule,0.0002714759845633827,0.2485640048980713,optdigits
C: A + theory split ratio,0.0002714759845633827,0.6656293869018555,optdigits
D: B + C,0.0002714759845633827,0.714130163192749,optdigits
E: D + 100 K training/test splits,0.0002714759845633827,6.503037929534912,optdigits
IPS,0.00015514744451645466,0.0010001659393310547,page-blocks
DM,0.0011047410027311701,0.0052585601806640625,page-blocks
DR,5.421153173709329e-05,0.003144502639770508,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,5.421153173709329e-05,0.11799931526184082,page-blocks
B: A + one SE rule,5.421153173709329e-05,0.07216978073120117,page-blocks
C: A + theory split ratio,5.421153173709329e-05,0.21739435195922852,page-blocks
D: B + C,5.421153173709329e-05,0.21852993965148926,page-blocks
E: D + 100 K training/test splits,5.421153173709329e-05,2.06252384185791,page-blocks
IPS,0.0022963334407396846,0.0,pendigits
DM,0.04463941396234236,0.015625,pendigits
DR,1.971691341949025e-05,0.015625,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,1.971691341949025e-05,0.26114678382873535,pendigits
B: A + one SE rule,1.971691341949025e-05,0.16682767868041992,pendigits
C: A + theory split ratio,1.971691341949025e-05,0.5146722793579102,pendigits
D: B + C,1.971691341949025e-05,0.5125837326049805,pendigits
E: D + 100 K training/test splits,1.971691341949025e-05,4.953465461730957,pendigits
IPS,0.00018647870318402957,0.0,satimage
DM,0.012411808842737541,0.015625715255737305,satimage
DR,6.617134045118499e-06,0.0,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.00018647870318402957,0.18933343887329102,satimage
B: A + one SE rule,6.617134045118499e-06,0.11945462226867676,satimage
C: A + theory split ratio,6.617134045118499e-06,0.413618803024292,satimage
D: B + C,6.617134045118499e-06,0.37784719467163086,satimage
E: D + 100 K training/test splits,6.617134045118499e-06,3.5226809978485107,satimage
IPS,0.003922114913347243,0.0,vehicle
DM,0.0005274121997834748,0.002513885498046875,vehicle
DR,0.0004181300488371965,0.0010101795196533203,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0005274121997834748,0.05830955505371094,vehicle
B: A + one SE rule,0.003922114913347243,0.020852088928222656,vehicle
C: A + theory split ratio,0.0004181300488371965,0.12537932395935059,vehicle
D: B + C,0.0004181300488371965,0.12413644790649414,vehicle
E: D + 100 K training/test splits,0.0004181300488371965,1.1641621589660645,vehicle
IPS,0.00028947462787052696,0.0,yeast
DM,0.0014998612534117834,0.0,yeast
DR,2.0694573833905112e-05,0.0010340213775634766,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0014998612534117834,0.0789949893951416,yeast
B: A + one SE rule,2.0694573833905112e-05,0.02265763282775879,yeast
C: A + theory split ratio,0.00028947462787052696,0.16591095924377441,yeast
D: B + C,0.00028947462787052696,0.16261839866638184,yeast
E: D + 100 K training/test splits,2.0694573833905112e-05,1.5614569187164307,yeast
IPS,0.004261696746058512,0.0,ecoli
DM,0.010743536360477205,0.0,ecoli
DR,0.0065209644128425915,0.0,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.010743536360477205,0.05903196334838867,ecoli
B: A + one SE rule,0.004261696746058512,0.01947641372680664,ecoli
C: A + theory split ratio,0.0065209644128425915,0.10724616050720215,ecoli
D: B + C,0.0065209644128425915,0.1181344985961914,ecoli
E: D + 100 K training/test splits,0.0065209644128425915,1.1289045810699463,ecoli
IPS,0.03554877006845519,0.0,glass
DM,0.006080472411719835,0.0,glass
DR,0.0020468351461351403,0.0,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0020468351461351403,0.0462038516998291,glass
B: A + one SE rule,0.0020468351461351403,0.01589512825012207,glass
C: A + theory split ratio,0.0020468351461351403,0.09985756874084473,glass
D: B + C,0.03554877006845519,0.11535763740539551,glass
E: D + 100 K training/test splits,0.006080472411719835,0.9821853637695312,glass
IPS,1.1248562740428171e-05,0.014808893203735352,letter
DM,0.1425358993288856,0.03939390182495117,letter
DR,0.00022646821299891786,0.03348875045776367,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.00022646821299891786,0.993018388748169,letter
B: A + one SE rule,0.00022646821299891786,0.7483007907867432,letter
C: A + theory split ratio,0.00022646821299891786,1.497225284576416,letter
D: B + C,0.00022646821299891786,1.4655647277832031,letter
E: D + 100 K training/test splits,0.00022646821299891786,13.759812593460083,letter
IPS,2.8334318913065996e-05,0.0,optdigits
DM,0.022905383359980675,0.04007554054260254,optdigits
DR,0.0011611707006050403,0.017886638641357422,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.022905383359980675,0.39624595642089844,optdigits
B: A + one SE rule,0.0011611707006050403,0.24414324760437012,optdigits
C: A + theory split ratio,0.0011611707006050403,0.6803271770477295,optdigits
D: B + C,0.0011611707006050403,0.6770510673522949,optdigits
E: D + 100 K training/test splits,0.0011611707006050403,6.485768556594849,optdigits
IPS,3.158266831860325e-05,0.0013840198516845703,page-blocks
DM,0.0008642428949334938,0.006675004959106445,page-blocks
DR,5.885044449669148e-05,0.004954814910888672,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,3.158266831860325e-05,0.13021373748779297,page-blocks
B: A + one SE rule,3.158266831860325e-05,0.07344460487365723,page-blocks
C: A + theory split ratio,5.885044449669148e-05,0.24027776718139648,page-blocks
D: B + C,5.885044449669148e-05,0.2870650291442871,page-blocks
E: D + 100 K training/test splits,5.885044449669148e-05,2.0955188274383545,page-blocks
IPS,0.001017725176508261,0.0,pendigits
DM,0.05448361547585429,0.015625,pendigits
DR,0.0002213755944197232,0.016646385192871094,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.001017725176508261,0.2616908550262451,pendigits
B: A + one SE rule,0.0002213755944197232,0.15533089637756348,pendigits
C: A + theory split ratio,0.0002213755944197232,0.528348445892334,pendigits
D: B + C,0.0002213755944197232,0.5253279209136963,pendigits
E: D + 100 K training/test splits,0.0002213755944197232,4.845256328582764,pendigits
IPS,6.60671727451701e-05,0.014564037322998047,satimage
DM,0.015955035045805463,0.010298013687133789,satimage
DR,0.00011444553377131998,0.004568338394165039,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,6.60671727451701e-05,0.20293974876403809,satimage
B: A + one SE rule,0.00011444553377131998,0.12213754653930664,satimage
C: A + theory split ratio,0.00011444553377131998,0.3826742172241211,satimage
D: B + C,0.00011444553377131998,0.37336039543151855,satimage
E: D + 100 K training/test splits,0.00011444553377131998,3.6435649394989014,satimage
IPS,0.00014354340720767154,0.0,vehicle
DM,0.0055615233038703825,0.0,vehicle
DR,4.648618152164904e-05,0.0,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0055615233038703825,0.06999754905700684,vehicle
B: A + one SE rule,0.0055615233038703825,0.02085113525390625,vehicle
C: A + theory split ratio,4.648618152164904e-05,0.11890769004821777,vehicle
D: B + C,4.648618152164904e-05,0.11855745315551758,vehicle
E: D + 100 K training/test splits,4.648618152164904e-05,1.1700303554534912,vehicle
IPS,0.0002772943190541709,0.0,yeast
DM,0.0018504398984667545,0.004778146743774414,yeast
DR,3.859655109754166e-06,0.0,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0002772943190541709,0.09128713607788086,yeast
B: A + one SE rule,3.859655109754166e-06,0.020670652389526367,yeast
C: A + theory split ratio,0.0002772943190541709,0.21743321418762207,yeast
D: B + C,3.859655109754166e-06,0.19187307357788086,yeast
E: D + 100 K training/test splits,3.859655109754166e-06,1.8506577014923096,yeast
IPS,0.025451854498951945,0.0,ecoli
DM,0.004295853452620393,0.0,ecoli
DR,0.00011887993116027218,0.0,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.004295853452620393,0.042860984802246094,ecoli
B: A + one SE rule,0.004295853452620393,0.01815056800842285,ecoli
C: A + theory split ratio,0.004295853452620393,0.08636617660522461,ecoli
D: B + C,0.00011887993116027218,0.08511686325073242,ecoli
E: D + 100 K training/test splits,0.00011887993116027218,0.7692668437957764,ecoli
IPS,0.006487349955512773,0.0,glass
DM,0.01131235053222137,0.0,glass
DR,0.008024094109034942,0.0,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.01131235053222137,0.05365252494812012,glass
B: A + one SE rule,0.01131235053222137,0.030039072036743164,glass
C: A + theory split ratio,0.008024094109034942,0.13135576248168945,glass
D: B + C,0.01131235053222137,0.13312053680419922,glass
E: D + 100 K training/test splits,0.006487349955512773,1.2472295761108398,glass
IPS,0.0023442729149586424,0.014321088790893555,letter
DM,0.15899258438811167,0.038318634033203125,letter
DR,0.001175672172577061,0.03160214424133301,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0023442729149586424,0.9657964706420898,letter
B: A + one SE rule,0.0023442729149586424,0.7220973968505859,letter
C: A + theory split ratio,0.0023442729149586424,1.5846843719482422,letter
D: B + C,0.0023442729149586424,1.4794611930847168,letter
E: D + 100 K training/test splits,0.001175672172577061,13.98717188835144,letter
IPS,0.00011641015481805027,0.003361940383911133,optdigits
DM,0.017989967147618503,0.019206523895263672,optdigits
DR,1.731842790691485e-05,0.0038242340087890625,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.017989967147618503,0.40865397453308105,optdigits
B: A + one SE rule,1.731842790691485e-05,0.24708795547485352,optdigits
C: A + theory split ratio,1.731842790691485e-05,0.674553632736206,optdigits
D: B + C,1.731842790691485e-05,0.6865651607513428,optdigits
E: D + 100 K training/test splits,1.731842790691485e-05,6.508018255233765,optdigits
IPS,0.00019985125369734806,0.0009999275207519531,page-blocks
DM,0.000810730917952706,0.004999637603759766,page-blocks
DR,6.133388554761438e-07,0.0030002593994140625,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,6.133388554761438e-07,0.11415266990661621,page-blocks
B: A + one SE rule,0.00019985125369734806,0.07115435600280762,page-blocks
C: A + theory split ratio,0.000810730917952706,0.21530771255493164,page-blocks
D: B + C,6.133388554761438e-07,0.21608757972717285,page-blocks
E: D + 100 K training/test splits,6.133388554761438e-07,2.1157844066619873,page-blocks
IPS,8.580622674957872e-05,0.0,pendigits
DM,0.045017545496685595,0.02653360366821289,pendigits
DR,4.223242568392145e-08,0.0050046443939208984,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,4.223242568392145e-08,0.28302526473999023,pendigits
B: A + one SE rule,4.223242568392145e-08,0.1718757152557373,pendigits
C: A + theory split ratio,4.223242568392145e-08,0.5128109455108643,pendigits
D: B + C,4.223242568392145e-08,0.5481321811676025,pendigits
E: D + 100 K training/test splits,4.223242568392145e-08,4.842164754867554,pendigits
IPS,0.0005206095571568998,0.0022966861724853516,satimage
DM,0.018716596658626246,0.008784770965576172,satimage
DR,0.00014650612578783511,0.0038437843322753906,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.018716596658626246,0.19303369522094727,satimage
B: A + one SE rule,0.00014650612578783511,0.1199493408203125,satimage
C: A + theory split ratio,0.00014650612578783511,0.40625905990600586,satimage
D: B + C,0.00014650612578783511,0.36611199378967285,satimage
E: D + 100 K training/test splits,0.00014650612578783511,3.534964084625244,satimage
IPS,0.0004771505280480919,0.0,vehicle
DM,0.004361131336715733,0.0030002593994140625,vehicle
DR,0.0010155137370617003,0.0010001659393310547,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.004361131336715733,0.05814981460571289,vehicle
B: A + one SE rule,0.0004771505280480919,0.02059650421142578,vehicle
C: A + theory split ratio,0.0010155137370617003,0.12378811836242676,vehicle
D: B + C,0.0010155137370617003,0.12334036827087402,vehicle
E: D + 100 K training/test splits,0.0010155137370617003,1.1586987972259521,vehicle
IPS,0.006574226584466568,0.0009868144989013672,yeast
DM,0.003639414388117262,0.00499725341796875,yeast
DR,0.0018376592887184074,0.0019998550415039062,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.003639414388117262,0.08719348907470703,yeast
B: A + one SE rule,0.003639414388117262,0.02016425132751465,yeast
C: A + theory split ratio,0.0018376592887184074,0.19924378395080566,yeast
D: B + C,0.0018376592887184074,0.19226884841918945,yeast
E: D + 100 K training/test splits,0.0018376592887184074,1.8150126934051514,yeast
IPS,0.02693771078344156,0.0009999275207519531,ecoli
DM,0.0003887428586702706,0.0019998550415039062,ecoli
DR,5.1298222326335945e-08,0.0,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0003887428586702706,0.04889988899230957,ecoli
B: A + one SE rule,5.1298222326335945e-08,0.021230697631835938,ecoli
C: A + theory split ratio,0.0003887428586702706,0.10377812385559082,ecoli
D: B + C,0.0003887428586702706,0.1059877872467041,ecoli
E: D + 100 K training/test splits,5.1298222326335945e-08,0.9828922748565674,ecoli
IPS,1.955046006092124e-05,0.0,glass
DM,0.016919587579980775,0.004000663757324219,glass
DR,0.008999354474394379,0.00099945068359375,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,1.955046006092124e-05,0.048089027404785156,glass
B: A + one SE rule,0.016919587579980775,0.019108295440673828,glass
C: A + theory split ratio,0.016919587579980775,0.12323617935180664,glass
D: B + C,0.008999354474394379,0.12120532989501953,glass
E: D + 100 K training/test splits,1.955046006092124e-05,1.2910313606262207,glass
IPS,0.0003789817751717264,0.014999866485595703,letter
DM,0.14541535902614333,0.042878150939941406,letter
DR,0.0003293909348446074,0.03464937210083008,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0003293909348446074,1.0204308032989502,letter
B: A + one SE rule,0.0003293909348446074,0.7798840999603271,letter
C: A + theory split ratio,0.0003789817751717264,1.5556564331054688,letter
D: B + C,0.0003293909348446074,1.6416022777557373,letter
E: D + 100 K training/test splits,0.0003293909348446074,14.146000862121582,letter
IPS,0.0015536421640976858,0.0034592151641845703,optdigits
DM,0.018464024613256372,0.020849227905273438,optdigits
DR,0.0010657531983127237,0.01241922378540039,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.018464024613256372,0.44746828079223633,optdigits
B: A + one SE rule,0.0010657531983127237,0.26482486724853516,optdigits
C: A + theory split ratio,0.0010657531983127237,0.7475390434265137,optdigits
D: B + C,0.0010657531983127237,0.7075378894805908,optdigits
E: D + 100 K training/test splits,0.0010657531983127237,6.864126682281494,optdigits
IPS,0.00031929258038618306,0.0022780895233154297,page-blocks
DM,0.0011383276343630033,0.0042536258697509766,page-blocks
DR,1.3161112752578046e-05,0.0031404495239257812,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.00031929258038618306,0.11946415901184082,page-blocks
B: A + one SE rule,1.3161112752578046e-05,0.08718752861022949,page-blocks
C: A + theory split ratio,1.3161112752578046e-05,0.26933932304382324,page-blocks
D: B + C,1.3161112752578046e-05,0.20495033264160156,page-blocks
E: D + 100 K training/test splits,1.3161112752578046e-05,1.8610024452209473,page-blocks
IPS,0.0007890637121493202,0.001874685287475586,pendigits
DM,0.051565044897002,0.0,pendigits
DR,0.000213275167588192,0.016434669494628906,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0007890637121493202,0.2753911018371582,pendigits
B: A + one SE rule,0.000213275167588192,0.17563748359680176,pendigits
C: A + theory split ratio,0.000213275167588192,0.5684845447540283,pendigits
D: B + C,0.000213275167588192,0.6041531562805176,pendigits
E: D + 100 K training/test splits,0.000213275167588192,5.670455455780029,pendigits
IPS,0.0005063642405366956,0.015363216400146484,satimage
DM,0.015304980527854705,0.00934600830078125,satimage
DR,2.2480188697774984e-06,0.0,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,2.2480188697774984e-06,0.22497773170471191,satimage
B: A + one SE rule,2.2480188697774984e-06,0.11527848243713379,satimage
C: A + theory split ratio,2.2480188697774984e-06,0.38861584663391113,satimage
D: B + C,2.2480188697774984e-06,0.40357160568237305,satimage
E: D + 100 K training/test splits,2.2480188697774984e-06,3.781006336212158,satimage
IPS,0.005273357368928534,0.0,vehicle
DM,0.008024667286486147,0.0025436878204345703,vehicle
DR,0.0004979213010786912,0.0,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.008024667286486147,0.057486772537231445,vehicle
B: A + one SE rule,0.008024667286486147,0.021503448486328125,vehicle
C: A + theory split ratio,0.0004979213010786912,0.13113903999328613,vehicle
D: B + C,0.0004979213010786912,0.1274564266204834,vehicle
E: D + 100 K training/test splits,0.0004979213010786912,1.455251693725586,vehicle
IPS,0.0032260847887336775,0.0010001659393310547,yeast
DM,0.0009541964607287052,0.007069110870361328,yeast
DR,1.8852007044866855e-05,0.0020034313201904297,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0032260847887336775,0.12435030937194824,yeast
B: A + one SE rule,1.8852007044866855e-05,0.03805065155029297,yeast
C: A + theory split ratio,1.8852007044866855e-05,0.17592692375183105,yeast
D: B + C,1.8852007044866855e-05,0.18276095390319824,yeast
E: D + 100 K training/test splits,1.8852007044866855e-05,1.7826869487762451,yeast
IPS,0.0004114572012321288,0.0,ecoli
DM,0.00026926027852466097,0.004001140594482422,ecoli
DR,0.002231833537174876,0.00119781494140625,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.00026926027852466097,0.05877089500427246,ecoli
B: A + one SE rule,0.00026926027852466097,0.023345232009887695,ecoli
C: A + theory split ratio,0.002231833537174876,0.14188790321350098,ecoli
D: B + C,0.00026926027852466097,0.14159083366394043,ecoli
E: D + 100 K training/test splits,0.002231833537174876,1.4576973915100098,ecoli
IPS,0.0038525670301022804,0.000997781753540039,glass
DM,0.004320427426526675,0.0030231475830078125,glass
DR,0.002979244657569688,0.0010437965393066406,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.004320427426526675,0.055349111557006836,glass
B: A + one SE rule,0.004320427426526675,0.02868032455444336,glass
C: A + theory split ratio,0.002979244657569688,0.11580324172973633,glass
D: B + C,0.002979244657569688,0.11451983451843262,glass
E: D + 100 K training/test splits,0.002979244657569688,1.1699273586273193,glass
IPS,5.3805147370804786e-05,0.015515565872192383,letter
DM,0.15067904656154932,0.04199838638305664,letter
DR,0.00028905714531570186,0.03288459777832031,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.00028905714531570186,1.4092886447906494,letter
B: A + one SE rule,0.00028905714531570186,1.0012178421020508,letter
C: A + theory split ratio,0.00028905714531570186,1.7862694263458252,letter
D: B + C,0.00028905714531570186,1.5736451148986816,letter
E: D + 100 K training/test splits,0.00028905714531570186,15.473725080490112,letter
IPS,0.00014227312143579311,0.003515958786010742,optdigits
DM,0.017036111681483154,0.023271560668945312,optdigits
DR,0.00012718222759512527,0.014842987060546875,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.017036111681483154,0.4539225101470947,optdigits
