Estimator,MSE,seconds,"estimators[0].tuning.kwargs[""K""]"
\ensuremath{\tt OCV_{DR}},0.0011388778752833054,1.3621528148651123,100
\ensuremath{\tt OCV_{DR}},0.09073672743633149,2.6672794818878174,200
\ensuremath{\tt OCV_{DR}},0.0013572069200656195,6.67396092414856,500
\ensuremath{\tt OCV_{DR}},0.008321841724509041,13.957438707351685,1000
\ensuremath{\tt OCV_{DR}},1.3853769571279416e-06,0.03133368492126465,2
\ensuremath{\tt OCV_{DR}},0.042157901068480906,0.04632306098937988,3
\ensuremath{\tt OCV_{DR}},0.00016240159950149576,0.0756988525390625,5
\ensuremath{\tt OCV_{DR}},0.6238585322668164,0.08578324317932129,7
\ensuremath{\tt OCV_{DR}},0.00011462062697604561,0.13898396492004395,10
\ensuremath{\tt OCV_{DR}},0.02984695964699797,0.2954719066619873,20
\ensuremath{\tt OCV_{DR}},0.0004686157486783094,0.6666779518127441,50
\ensuremath{\tt OCV_{DR}},0.0932832058513854,1.3535256385803223,100
\ensuremath{\tt OCV_{DR}},7.31674464232288e-05,2.7423713207244873,200
\ensuremath{\tt OCV_{DR}},7.223125946085245e-05,6.704833269119263,500
\ensuremath{\tt OCV_{DR}},0.0008262560007125448,13.662419080734253,1000
\ensuremath{\tt OCV_{DR}},0.0046341914419471865,0.0494692325592041,2
\ensuremath{\tt OCV_{DR}},0.0046341914419471865,0.04823780059814453,3
\ensuremath{\tt OCV_{DR}},0.0046341914419471865,0.06930828094482422,5
\ensuremath{\tt OCV_{DR}},0.0009560344585610483,0.08188033103942871,7
\ensuremath{\tt OCV_{DR}},0.00023623685321109178,0.1425001621246338,10
\ensuremath{\tt OCV_{DR}},0.00032892858671371497,0.25647664070129395,20
\ensuremath{\tt OCV_{DR}},0.00018114847919119642,0.7205934524536133,50
\ensuremath{\tt OCV_{DR}},0.000367268241189482,1.3577015399932861,100
\ensuremath{\tt OCV_{DR}},0.00011039801502424301,2.7247207164764404,200
\ensuremath{\tt OCV_{DR}},0.0009144299725581711,6.979095935821533,500
\ensuremath{\tt OCV_{DR}},0.0005019828817508212,14.074318408966064,1000
\ensuremath{\tt OCV_{DR}},4.358111900178295e-06,0.03179216384887695,2
\ensuremath{\tt OCV_{DR}},0.0029550165108792564,0.051527976989746094,3
\ensuremath{\tt OCV_{DR}},0.010891031096427377,0.07975912094116211,5
\ensuremath{\tt OCV_{DR}},0.0010986954972003623,0.10642194747924805,7
\ensuremath{\tt OCV_{DR}},0.08469187039050144,0.15371298789978027,10
\ensuremath{\tt OCV_{DR}},0.0028337871845616346,0.25915002822875977,20
\ensuremath{\tt OCV_{DR}},0.0174021098591348,0.7260634899139404,50
\ensuremath{\tt OCV_{DR}},0.0174021098591348,1.3265440464019775,100
\ensuremath{\tt OCV_{DR}},0.0022914186815410236,2.7616448402404785,200
\ensuremath{\tt OCV_{DR}},0.0038613274026035368,10.651917934417725,500
\ensuremath{\tt OCV_{DR}},0.0174021098591348,14.306456804275513,1000
\ensuremath{\tt OCV_{DR}},0.00818412917085248,0.03946828842163086,2
\ensuremath{\tt OCV_{DR}},0.007953528541721872,0.04058027267456055,3
\ensuremath{\tt OCV_{DR}},0.004267924819108725,0.09128952026367188,5
\ensuremath{\tt OCV_{DR}},0.014439274237078753,0.10455608367919922,7
\ensuremath{\tt OCV_{DR}},0.0037148434626170105,0.14651775360107422,10
\ensuremath{\tt OCV_{DR}},0.4418198811992061,0.24892067909240723,20
\ensuremath{\tt OCV_{DR}},0.0068317307323684595,0.6163556575775146,50
\ensuremath{\tt OCV_{DR}},0.0022034987712437433,1.3023288249969482,100
\ensuremath{\tt OCV_{DR}},0.00011337046320895257,2.7023298740386963,200
\ensuremath{\tt OCV_{DR}},0.00683128306183056,6.6623215675354,500
\ensuremath{\tt OCV_{DR}},0.023064956973643275,13.491551399230957,1000
\ensuremath{\tt OCV_{DR}},0.0011258815354053603,0.030113935470581055,2
\ensuremath{\tt OCV_{DR}},2.4748976303505716e-05,0.06380558013916016,3
\ensuremath{\tt OCV_{DR}},1.484502791572122e-05,0.11997079849243164,5
\ensuremath{\tt OCV_{DR}},0.03602867635463187,0.09426498413085938,7
\ensuremath{\tt OCV_{DR}},0.0017741544862421115,0.13489460945129395,10
\ensuremath{\tt OCV_{DR}},4.13246415435349e-05,0.25182342529296875,20
\ensuremath{\tt OCV_{DR}},0.007249943247563163,0.6894876956939697,50
\ensuremath{\tt OCV_{DR}},0.00031487042672211015,1.3655445575714111,100
\ensuremath{\tt OCV_{DR}},2.1324956433060458e-05,2.659874439239502,200
\ensuremath{\tt OCV_{DR}},0.019229774551328082,6.617017984390259,500
\ensuremath{\tt OCV_{DR}},0.007249943247563163,13.365047931671143,1000
\ensuremath{\tt OCV_{DR}},0.00019531976193945498,0.0684201717376709,2
\ensuremath{\tt OCV_{DR}},6.134159224653401e-06,0.04966235160827637,3
\ensuremath{\tt OCV_{DR}},0.00019531976193945498,0.06968951225280762,5
\ensuremath{\tt OCV_{DR}},0.10339304134679846,0.1191565990447998,7
\ensuremath{\tt OCV_{DR}},0.004473479048156655,0.1493222713470459,10
\ensuremath{\tt OCV_{DR}},0.00019531976193945498,0.2856900691986084,20
\ensuremath{\tt OCV_{DR}},0.001149372013378976,0.6432571411132812,50
\ensuremath{\tt OCV_{DR}},0.0009080460745972996,1.351410150527954,100
\ensuremath{\tt OCV_{DR}},0.0013652149973934886,2.748136281967163,200
\ensuremath{\tt OCV_{DR}},0.003189720870957108,7.2385032176971436,500
\ensuremath{\tt OCV_{DR}},0.002587400691986429,13.5707106590271,1000
\ensuremath{\tt OCV_{DR}},0.001237574212799989,0.038743019104003906,2
\ensuremath{\tt OCV_{DR}},0.004677764721483553,0.045577287673950195,3
\ensuremath{\tt OCV_{DR}},0.0023634556388694764,0.07809066772460938,5
\ensuremath{\tt OCV_{DR}},9.233277078218707e-08,0.10506057739257812,7
\ensuremath{\tt OCV_{DR}},0.0037799862965416328,0.13513565063476562,10
\ensuremath{\tt OCV_{DR}},0.0030091621289062413,0.2834618091583252,20
\ensuremath{\tt OCV_{DR}},0.0017856996111862147,0.6814885139465332,50
\ensuremath{\tt OCV_{DR}},3.8336390674279406e-05,1.3977420330047607,100
\ensuremath{\tt OCV_{DR}},0.0030091621289062413,2.70627498626709,200
\ensuremath{\tt OCV_{DR}},0.0010500896423755496,7.239231586456299,500
\ensuremath{\tt OCV_{DR}},0.014930242190251507,14.033792495727539,1000
\ensuremath{\tt OCV_{DR}},0.0007969979037686618,0.03005242347717285,2
\ensuremath{\tt OCV_{DR}},0.0007969979037686618,0.06487631797790527,3
\ensuremath{\tt OCV_{DR}},6.614588029477472e-05,0.10736775398254395,5
\ensuremath{\tt OCV_{DR}},0.5147518268437372,0.08333969116210938,7
\ensuremath{\tt OCV_{DR}},0.0007365195500439885,0.14335179328918457,10
\ensuremath{\tt OCV_{DR}},8.289371718393277e-05,0.3148367404937744,20
\ensuremath{\tt OCV_{DR}},0.0007176191546962204,0.8139262199401855,50
\ensuremath{\tt OCV_{DR}},0.009325406259020346,1.3708717823028564,100
\ensuremath{\tt OCV_{DR}},0.016234832115387947,2.497537851333618,200
\ensuremath{\tt OCV_{DR}},0.00012569816850739634,6.817915678024292,500
\ensuremath{\tt OCV_{DR}},0.0008495997679964576,14.60678505897522,1000
\ensuremath{\tt OCV_{DR}},0.0005708702304554474,0.04677700996398926,2
\ensuremath{\tt OCV_{DR}},0.008223708595543828,0.05064082145690918,3
\ensuremath{\tt OCV_{DR}},0.0023733221266675633,0.0644831657409668,5
\ensuremath{\tt OCV_{DR}},0.000862760477033133,0.09350085258483887,7
\ensuremath{\tt OCV_{DR}},0.0008079919363211635,0.1365351676940918,10
\ensuremath{\tt OCV_{DR}},0.0037297602885599684,0.26563382148742676,20
\ensuremath{\tt OCV_{DR}},2.9568793027292764e-06,0.6665308475494385,50
\ensuremath{\tt OCV_{DR}},0.0003428166314844859,1.4152145385742188,100
\ensuremath{\tt OCV_{DR}},0.0038119192529830403,2.732203960418701,200
\ensuremath{\tt OCV_{DR}},0.0004793628362428973,6.9235475063323975,500
\ensuremath{\tt OCV_{DR}},0.0014839670976593544,13.74638056755066,1000
\ensuremath{\tt OCV_{DR}},9.39148362214138e-05,0.028808116912841797,2
\ensuremath{\tt OCV_{DR}},0.20472614338327416,0.07506847381591797,3
\ensuremath{\tt OCV_{DR}},0.030405403258333113,0.07648491859436035,5
\ensuremath{\tt OCV_{DR}},0.015775220034217243,0.11377358436584473,7
\ensuremath{\tt OCV_{DR}},0.000503303094741088,0.13847684860229492,10
\ensuremath{\tt OCV_{DR}},0.004370646343705687,0.27768921852111816,20
\ensuremath{\tt OCV_{DR}},0.0038408378270562774,0.6741673946380615,50
\ensuremath{\tt OCV_{DR}},0.005108308142271796,1.3135685920715332,100
\ensuremath{\tt OCV_{DR}},0.0005526803175096266,2.7437870502471924,200
\ensuremath{\tt OCV_{DR}},0.00012491697593573179,7.0542120933532715,500
\ensuremath{\tt OCV_{DR}},0.000503303094741088,13.846416473388672,1000
\ensuremath{\tt OCV_{DR}},0.000767109570662721,0.03590798377990723,2
\ensuremath{\tt OCV_{DR}},0.004672165076794286,0.04892921447753906,3
\ensuremath{\tt OCV_{DR}},0.00023650485298712108,0.0699760913848877,5
\ensuremath{\tt OCV_{DR}},0.0009351991484555834,0.10135173797607422,7
\ensuremath{\tt OCV_{DR}},0.00031776743718355547,0.1419677734375,10
\ensuremath{\tt OCV_{DR}},5.999785485671239e-05,0.2640392780303955,20
\ensuremath{\tt OCV_{DR}},0.00012948770626502331,0.6672279834747314,50
\ensuremath{\tt OCV_{DR}},2.9084993225204933e-06,1.3467350006103516,100
\ensuremath{\tt OCV_{DR}},0.0010069586331333876,3.003772497177124,200
\ensuremath{\tt OCV_{DR}},0.0010069586331333876,7.065783262252808,500
\ensuremath{\tt OCV_{DR}},0.0010069586331333876,13.664281606674194,1000
\ensuremath{\tt OCV_{DR}},0.00010612483819780327,0.04058265686035156,2
\ensuremath{\tt OCV_{DR}},0.0009425676568951408,0.05177783966064453,3
\ensuremath{\tt OCV_{DR}},0.0001155881479774382,0.0725104808807373,5
\ensuremath{\tt OCV_{DR}},0.0003576210567896468,0.10789847373962402,7
\ensuremath{\tt OCV_{DR}},0.0003516982315207021,0.18649554252624512,10
\ensuremath{\tt OCV_{DR}},0.12702284112371465,0.30315518379211426,20
\ensuremath{\tt OCV_{DR}},0.0004010586988666816,0.6970405578613281,50
\ensuremath{\tt OCV_{DR}},2.641350280870028e-05,1.4004132747650146,100
\ensuremath{\tt OCV_{DR}},0.0001155881479774382,2.7371842861175537,200
\ensuremath{\tt OCV_{DR}},0.02205131082996658,6.544126033782959,500
\ensuremath{\tt OCV_{DR}},0.0001155881479774382,14.534787893295288,1000
\ensuremath{\tt OCV_{DR}},0.002121968383787827,0.032630205154418945,2
\ensuremath{\tt OCV_{DR}},0.005980681416861009,0.04694247245788574,3
\ensuremath{\tt OCV_{DR}},0.0012448692166737061,0.09626436233520508,5
\ensuremath{\tt OCV_{DR}},0.03335222257676666,0.10740065574645996,7
\ensuremath{\tt OCV_{DR}},0.0005112997864830571,0.1296377182006836,10
\ensuremath{\tt OCV_{DR}},0.0002849225935977288,0.25600695610046387,20
\ensuremath{\tt OCV_{DR}},0.0003841138804545741,0.6872479915618896,50
\ensuremath{\tt OCV_{DR}},0.001389107080891205,1.3536415100097656,100
\ensuremath{\tt OCV_{DR}},0.0011828575870634814,2.652975082397461,200
\ensuremath{\tt OCV_{DR}},0.0020296033092540183,6.541191577911377,500
\ensuremath{\tt OCV_{DR}},0.0024639730522501863,13.401194334030151,1000
\ensuremath{\tt OCV_{DR}},0.00011226651031032268,0.032740116119384766,2
\ensuremath{\tt OCV_{DR}},0.00015797479053521676,0.03660082817077637,3
\ensuremath{\tt OCV_{DR}},0.009117636157505963,0.06839299201965332,5
\ensuremath{\tt OCV_{DR}},1.1950023663147367e-05,0.11307048797607422,7
\ensuremath{\tt OCV_{DR}},1.2321183184241563e-05,0.1464078426361084,10
\ensuremath{\tt OCV_{DR}},2.1856682108668192e-05,0.2502906322479248,20
\ensuremath{\tt OCV_{DR}},3.907400532062421e-06,0.6951961517333984,50
\ensuremath{\tt OCV_{DR}},1.5991165774715014e-05,1.3830246925354004,100
\ensuremath{\tt OCV_{DR}},6.692586971127488e-05,2.7281601428985596,200
\ensuremath{\tt OCV_{DR}},5.52643959913217e-06,6.64722466468811,500
\ensuremath{\tt OCV_{DR}},0.0001805891174287636,13.631342887878418,1000
\ensuremath{\tt OCV_{DR}},1.3338594307924449e-05,0.03883862495422363,2
\ensuremath{\tt OCV_{DR}},8.503952783428095e-06,0.04796552658081055,3
\ensuremath{\tt OCV_{DR}},8.032638298617061e-05,0.09026050567626953,5
\ensuremath{\tt OCV_{DR}},5.07429038956773e-06,0.09823226928710938,7
\ensuremath{\tt OCV_{DR}},0.0032212561307629747,0.13506841659545898,10
\ensuremath{\tt OCV_{DR}},6.83748194737141e-05,0.28369665145874023,20
\ensuremath{\tt OCV_{DR}},0.0002856269124784971,0.7607767581939697,50
\ensuremath{\tt OCV_{DR}},0.00011733844102539935,1.3623051643371582,100
\ensuremath{\tt OCV_{DR}},3.2552545754111875e-05,2.651322841644287,200
\ensuremath{\tt OCV_{DR}},1.2694696954206737e-05,6.789297342300415,500
\ensuremath{\tt OCV_{DR}},6.342353199437906e-05,13.716769695281982,1000
\ensuremath{\tt OCV_{DR}},0.047723400199020626,0.04052019119262695,2
\ensuremath{\tt OCV_{DR}},0.000506004915066322,0.04686999320983887,3
\ensuremath{\tt OCV_{DR}},3.5747043722723354e-05,0.07247281074523926,5
\ensuremath{\tt OCV_{DR}},0.004973729578443151,0.136580228805542,7
\ensuremath{\tt OCV_{DR}},7.482600009418869e-05,0.13764429092407227,10
\ensuremath{\tt OCV_{DR}},0.0002969862804262157,0.3016386032104492,20
\ensuremath{\tt OCV_{DR}},0.013317948157987628,0.7764902114868164,50
\ensuremath{\tt OCV_{DR}},0.00011631311490066073,1.4857819080352783,100
\ensuremath{\tt OCV_{DR}},0.00038145398469660417,2.903557062149048,200
\ensuremath{\tt OCV_{DR}},0.0005533627101251802,6.702369213104248,500
\ensuremath{\tt OCV_{DR}},0.00010001628486856472,13.996263265609741,1000
\ensuremath{\tt OCV_{DR}},0.00037663353587505095,0.03180670738220215,2
\ensuremath{\tt OCV_{DR}},0.0022431239979721594,0.05420422554016113,3
\ensuremath{\tt OCV_{DR}},4.1867094724709546e-05,0.06616616249084473,5
\ensuremath{\tt OCV_{DR}},0.0002818054216337361,0.09880423545837402,7
\ensuremath{\tt OCV_{DR}},0.0033718241376938306,0.1323091983795166,10
\ensuremath{\tt OCV_{DR}},8.310088314463603e-06,0.2868525981903076,20
\ensuremath{\tt OCV_{DR}},0.0002204650665721655,0.7159342765808105,50
\ensuremath{\tt OCV_{DR}},0.00037663353587505095,1.2790861129760742,100
\ensuremath{\tt OCV_{DR}},0.009974557145424636,2.327627182006836,200
\ensuremath{\tt OCV_{DR}},0.0016641626492679364,6.848177433013916,500
\ensuremath{\tt OCV_{DR}},0.00040532025352736824,13.332810163497925,1000
\ensuremath{\tt OCV_{DR}},0.0007560115625983861,0.03134918212890625,2
\ensuremath{\tt OCV_{DR}},0.14196690434084006,0.04081010818481445,3
\ensuremath{\tt OCV_{DR}},0.0010819665187075938,0.07379865646362305,5
\ensuremath{\tt OCV_{DR}},0.0002998447491730379,0.12851786613464355,7
\ensuremath{\tt OCV_{DR}},0.00013250703724749808,0.14006304740905762,10
\ensuremath{\tt OCV_{DR}},0.00012054519933386829,0.3241870403289795,20
\ensuremath{\tt OCV_{DR}},0.002424581117651314,0.6976785659790039,50
\ensuremath{\tt OCV_{DR}},0.008668317874853336,1.4343867301940918,100
\ensuremath{\tt OCV_{DR}},0.0011893842328623166,2.663565158843994,200
\ensuremath{\tt OCV_{DR}},0.00040872414330761335,6.865943193435669,500
\ensuremath{\tt OCV_{DR}},0.0002581102955560785,13.393151998519897,1000
\ensuremath{\tt OCV_{DR}},7.093703631485136e-05,0.03147435188293457,2
\ensuremath{\tt OCV_{DR}},0.0007656747528586957,0.049129486083984375,3
\ensuremath{\tt OCV_{DR}},0.08010430601893241,0.06843709945678711,5
\ensuremath{\tt OCV_{DR}},0.0008402632469664221,0.10840153694152832,7
\ensuremath{\tt OCV_{DR}},0.09215191142246618,0.13587450981140137,10
\ensuremath{\tt OCV_{DR}},7.093703631485136e-05,0.2921178340911865,20
\ensuremath{\tt OCV_{DR}},2.6839938664118172e-05,0.6656613349914551,50
\ensuremath{\tt OCV_{DR}},0.01655397519183891,1.2897100448608398,100
\ensuremath{\tt OCV_{DR}},0.0006151841730067425,2.665829658508301,200
\ensuremath{\tt OCV_{DR}},7.093703631485136e-05,6.084943771362305,500
\ensuremath{\tt OCV_{DR}},0.0006201007098963427,13.561404466629028,1000
\ensuremath{\tt OCV_{DR}},0.022159437732562307,0.032618045806884766,2
\ensuremath{\tt OCV_{DR}},0.001349037616791015,0.05066990852355957,3
\ensuremath{\tt OCV_{DR}},0.0010175835064801975,0.07748579978942871,5
\ensuremath{\tt OCV_{DR}},0.004321237136158683,0.09804534912109375,7
\ensuremath{\tt OCV_{DR}},0.007105058258668341,0.11031484603881836,10
\ensuremath{\tt OCV_{DR}},0.002722209593335375,0.2860383987426758,20
\ensuremath{\tt OCV_{DR}},0.006074661373806607,0.6687624454498291,50
\ensuremath{\tt OCV_{DR}},0.0002475168816977479,1.408013105392456,100
\ensuremath{\tt OCV_{DR}},0.057562336119844654,2.7026894092559814,200
\ensuremath{\tt OCV_{DR}},0.000257811978375743,6.683573246002197,500
\ensuremath{\tt OCV_{DR}},0.0002728764941248036,13.160900354385376,1000
\ensuremath{\tt OCV_{DR}},0.011520173963669278,0.04454779624938965,2
\ensuremath{\tt OCV_{DR}},0.0053296369720260885,0.05270576477050781,3
\ensuremath{\tt OCV_{DR}},0.007766689122345701,0.06632304191589355,5
\ensuremath{\tt OCV_{DR}},0.005924699986707111,0.1098165512084961,7
\ensuremath{\tt OCV_{DR}},0.005049349759836513,0.13075876235961914,10
\ensuremath{\tt OCV_{DR}},0.02292199568407719,0.2958831787109375,20
\ensuremath{\tt OCV_{DR}},0.008316654013685634,0.7042028903961182,50
\ensuremath{\tt OCV_{DR}},0.003929520647747334,1.3858332633972168,100
\ensuremath{\tt OCV_{DR}},0.006171112825620128,2.6656246185302734,200
\ensuremath{\tt OCV_{DR}},0.004644380336720295,6.582435607910156,500
\ensuremath{\tt OCV_{DR}},0.003912157846518348,13.498294115066528,1000
\ensuremath{\tt OCV_{DR}},0.007747306048396914,0.04029130935668945,2
\ensuremath{\tt OCV_{DR}},0.014396870013130135,0.04684257507324219,3
\ensuremath{\tt OCV_{DR}},0.0051838864029460875,0.08810210227966309,5
\ensuremath{\tt OCV_{DR}},0.0009643338719540794,0.14125752449035645,7
\ensuremath{\tt OCV_{DR}},0.0002847024607420324,0.22995257377624512,10
\ensuremath{\tt OCV_{DR}},0.0005973508485365398,0.2888317108154297,20
\ensuremath{\tt OCV_{DR}},0.001446835450002478,0.6473190784454346,50
\ensuremath{\tt OCV_{DR}},0.002343942625084498,1.3065178394317627,100
\ensuremath{\tt OCV_{DR}},0.00011104170153844222,3.1281578540802,200
\ensuremath{\tt OCV_{DR}},0.00065106607192885,6.968031644821167,500
\ensuremath{\tt OCV_{DR}},0.0006896149052484097,13.171274185180664,1000
\ensuremath{\tt OCV_{DR}},0.038070352750323,0.028710126876831055,2
\ensuremath{\tt OCV_{DR}},0.00036590374223159335,0.0596923828125,3
\ensuremath{\tt OCV_{DR}},0.012915336604316178,0.1013333797454834,5
\ensuremath{\tt OCV_{DR}},0.00010021275329332561,0.10843586921691895,7
\ensuremath{\tt OCV_{DR}},0.002846842999496298,0.1668870449066162,10
\ensuremath{\tt OCV_{DR}},7.515902949740887e-05,0.33069682121276855,20
\ensuremath{\tt OCV_{DR}},0.001565617455992912,0.6305694580078125,50
\ensuremath{\tt OCV_{DR}},0.0005910388453131769,1.426215648651123,100
\ensuremath{\tt OCV_{DR}},6.411669900661729e-06,2.7959930896759033,200
\ensuremath{\tt OCV_{DR}},0.0017410734944205697,6.980973720550537,500
\ensuremath{\tt OCV_{DR}},0.0002238760315859825,18.03311562538147,1000
\ensuremath{\tt OCV_{DR}},0.0006866773032207905,0.03967785835266113,2
\ensuremath{\tt OCV_{DR}},0.003399154132073554,0.04432082176208496,3
\ensuremath{\tt OCV_{DR}},0.015750120686351874,0.07324337959289551,5
\ensuremath{\tt OCV_{DR}},0.026393365337979025,0.10570240020751953,7
\ensuremath{\tt OCV_{DR}},0.008126197531156855,0.17487239837646484,10
\ensuremath{\tt OCV_{DR}},0.00020597726045638203,0.2791321277618408,20
\ensuremath{\tt OCV_{DR}},0.005074057880501031,0.6913378238677979,50
\ensuremath{\tt OCV_{DR}},0.00037304528396409504,1.3553919792175293,100
\ensuremath{\tt OCV_{DR}},0.0013135378925933972,2.704974889755249,200
\ensuremath{\tt OCV_{DR}},0.0002502590514888434,6.583350658416748,500
\ensuremath{\tt OCV_{DR}},0.002474354088306119,14.160468578338623,1000
\ensuremath{\tt OCV_{DR}},1.256863414743908e-05,0.031058311462402344,2
\ensuremath{\tt OCV_{DR}},0.000464188017085017,0.04261922836303711,3
\ensuremath{\tt OCV_{DR}},0.000464188017085017,0.07221221923828125,5
\ensuremath{\tt OCV_{DR}},0.00024239896649021087,0.1156473159790039,7
\ensuremath{\tt OCV_{DR}},0.005506956277298179,0.1454002857208252,10
\ensuremath{\tt OCV_{DR}},0.1414813023787878,0.2638518810272217,20
\ensuremath{\tt OCV_{DR}},0.004909775866411499,0.6340839862823486,50
\ensuremath{\tt OCV_{DR}},0.00013937471143855843,1.3432376384735107,100
\ensuremath{\tt OCV_{DR}},0.002855727160225811,2.686994791030884,200
\ensuremath{\tt OCV_{DR}},0.011130395862297603,6.573726415634155,500
\ensuremath{\tt OCV_{DR}},7.014426377628103e-06,13.054704904556274,1000
\ensuremath{\tt OCV_{DR}},0.019125404383462496,0.03161478042602539,2
\ensuremath{\tt OCV_{DR}},0.08409765088580476,0.046637773513793945,3
\ensuremath{\tt OCV_{DR}},0.003024632063070441,0.07478761672973633,5
\ensuremath{\tt OCV_{DR}},0.0019332649024008807,0.1099390983581543,7
\ensuremath{\tt OCV_{DR}},0.0008767439998590824,0.16379332542419434,10
\ensuremath{\tt OCV_{DR}},0.0009644734254663182,0.28071069717407227,20
\ensuremath{\tt OCV_{DR}},0.012276894744804596,0.663494348526001,50
\ensuremath{\tt OCV_{DR}},0.012276894744804596,1.4081621170043945,100
\ensuremath{\tt OCV_{DR}},0.0026027763216260697,2.899289608001709,200
\ensuremath{\tt OCV_{DR}},7.470794652713324e-05,6.769612550735474,500
\ensuremath{\tt OCV_{DR}},0.0016703347260335689,13.45607042312622,1000
\ensuremath{\tt OCV_{DR}},2.0034926504777445e-05,0.032453060150146484,2
\ensuremath{\tt OCV_{DR}},0.0008074626835076192,0.041916608810424805,3
\ensuremath{\tt OCV_{DR}},0.00037748270380945435,0.07697153091430664,5
\ensuremath{\tt OCV_{DR}},0.0020276798369860054,0.13146018981933594,7
\ensuremath{\tt OCV_{DR}},2.0034926504777445e-05,0.13789772987365723,10
\ensuremath{\tt OCV_{DR}},0.0003119263153259223,0.2780795097351074,20
\ensuremath{\tt OCV_{DR}},0.0006068482493237356,0.6461741924285889,50
\ensuremath{\tt OCV_{DR}},0.00024880106583361085,1.3362205028533936,100
\ensuremath{\tt OCV_{DR}},2.0034926504777445e-05,2.7551944255828857,200
\ensuremath{\tt OCV_{DR}},0.0004053344694737253,6.640048265457153,500
\ensuremath{\tt OCV_{DR}},0.0012045467395940127,13.93006682395935,1000
\ensuremath{\tt OCV_{DR}},0.00025008574916686227,0.038931846618652344,2
\ensuremath{\tt OCV_{DR}},0.0007099443878013787,0.07533049583435059,3
\ensuremath{\tt OCV_{DR}},0.009714451720033747,0.09931015968322754,5
\ensuremath{\tt OCV_{DR}},0.0005931304671521955,0.09598159790039062,7
\ensuremath{\tt OCV_{DR}},0.0011030453173558783,0.1363239288330078,10
\ensuremath{\tt OCV_{DR}},0.00015218167671513113,0.27059412002563477,20
\ensuremath{\tt OCV_{DR}},0.0003210470590237025,0.8144185543060303,50
\ensuremath{\tt OCV_{DR}},0.0015569300239527053,1.3279674053192139,100
\ensuremath{\tt OCV_{DR}},0.26428837900214447,2.779240608215332,200
\ensuremath{\tt OCV_{DR}},0.0004405898754721971,6.945249557495117,500
\ensuremath{\tt OCV_{DR}},0.004042997751113766,13.894483804702759,1000
\ensuremath{\tt OCV_{DR}},0.0013999928691160797,0.03889822959899902,2
\ensuremath{\tt OCV_{DR}},1.4078253153990634e-05,0.04583883285522461,3
\ensuremath{\tt OCV_{DR}},0.0005756564970044017,0.09958720207214355,5
\ensuremath{\tt OCV_{DR}},0.0023069002084326533,0.09402203559875488,7
\ensuremath{\tt OCV_{DR}},0.0013999928691160797,0.140106201171875,10
\ensuremath{\tt OCV_{DR}},0.0011129818059938935,0.2650868892669678,20
\ensuremath{\tt OCV_{DR}},0.0013999928691160797,0.5993711948394775,50
\ensuremath{\tt OCV_{DR}},0.021689390480120654,1.3712379932403564,100
\ensuremath{\tt OCV_{DR}},0.027693689287766846,2.724836587905884,200
\ensuremath{\tt OCV_{DR}},2.545520812496809e-05,6.701325416564941,500
\ensuremath{\tt OCV_{DR}},0.024835344813457283,13.84523344039917,1000
\ensuremath{\tt OCV_{DR}},8.063039473294367e-05,0.031258583068847656,2
\ensuremath{\tt OCV_{DR}},8.063039473294367e-05,0.04301619529724121,3
\ensuremath{\tt OCV_{DR}},8.063039473294367e-05,0.07288599014282227,5
\ensuremath{\tt OCV_{DR}},0.0016982541008886476,0.09204435348510742,7
\ensuremath{\tt OCV_{DR}},0.010336509258800674,0.14001083374023438,10
\ensuremath{\tt OCV_{DR}},0.0022366559917613195,0.2729313373565674,20
\ensuremath{\tt OCV_{DR}},0.0005166510084090532,0.7378759384155273,50
\ensuremath{\tt OCV_{DR}},0.0011350247128538743,1.3717572689056396,100
\ensuremath{\tt OCV_{DR}},0.0009066661053433129,2.7536590099334717,200
\ensuremath{\tt OCV_{DR}},0.0003257368630341368,6.750542402267456,500
\ensuremath{\tt OCV_{DR}},0.000984794052277096,13.43123722076416,1000
\ensuremath{\tt OCV_{DR}},0.00038276678418674976,0.030300140380859375,2
\ensuremath{\tt OCV_{DR}},0.005867346030001826,0.05474567413330078,3
\ensuremath{\tt OCV_{DR}},0.00021460878606172957,0.08563399314880371,5
\ensuremath{\tt OCV_{DR}},0.000633174814817076,0.08848261833190918,7
\ensuremath{\tt OCV_{DR}},0.00044326140984573187,0.16182231903076172,10
\ensuremath{\tt OCV_{DR}},0.0014862526361347275,0.32939672470092773,20
\ensuremath{\tt OCV_{DR}},8.466235982747594e-05,0.7121422290802002,50
\ensuremath{\tt OCV_{DR}},9.280174845810223e-06,1.3481788635253906,100
\ensuremath{\tt OCV_{DR}},4.103880360165163e-05,2.6343159675598145,200
\ensuremath{\tt OCV_{DR}},2.9976005535936076e-06,6.892664432525635,500
\ensuremath{\tt OCV_{DR}},0.00044326140984573187,13.63494062423706,1000
\ensuremath{\tt OCV_{DR}},7.500529425373895e-05,0.03796076774597168,2
\ensuremath{\tt OCV_{DR}},7.500529425373895e-05,0.0458681583404541,3
\ensuremath{\tt OCV_{DR}},7.500529425373895e-05,0.07190179824829102,5
\ensuremath{\tt OCV_{DR}},7.500529425373895e-05,0.10436439514160156,7
\ensuremath{\tt OCV_{DR}},7.500529425373895e-05,0.13899970054626465,10
\ensuremath{\tt OCV_{DR}},7.500529425373895e-05,0.27098608016967773,20
